File Name,Language,AST Similarity,Cosine TF-IDF Similarity,CodeBERT Semantic Similarity,CodeT5 Semantic Similarity,Node Overlap Similarity,Edge Overlap Similarity,CFG Similarity,Data Flow Similarity,Token Edit Similarity,Path Jaccard Similarity,Rabin Karp Similarity,NCD Similarity,MinHash Similarity,Dice Trigram Similarity,Execution Trace Similarity,CodeBLEU Score,Weisfeiler-Lehman Similarity,Jaro-Winkler Similarity,LCS Similarity,N-gram Token Similarity,clone_type
Gpt_false_pair_1008.py,python,1.0,1.0000000000000002,0.9997069,0.9751938,0.2413793103448276,0.0,0.7702613095041448,0.6903857537126958,1.0,1.0,1.0,0.0909090909090909,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1009.py,python,1.0,1.0000000000000002,0.9997069,0.9751938,0.2,0.0,0.7040518117209876,0.5128316149608809,1.0,1.0,1.0,0.0909090909090909,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_101.py,python,1.0,1.0000000000000002,0.9738654,0.9644643,0.2142857142857142,0.0,0.5288664226429522,0.6563644706230072,1.0,1.0,1.0,0.2272727272727272,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1010.py,python,1.0,1.0000000000000002,0.99568456,0.95503867,0.2413793103448276,0.0,0.8415853719567763,0.6119819432187412,1.0,1.0,1.0,0.0909090909090909,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1011.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2413793103448276,0.0,0.8005381905834539,0.7190036091946401,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1012.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2413793103448276,0.0,0.773438376851001,0.8757189318254897,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1013.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2,0.0,0.7601496778734391,0.8278576675048679,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1014.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2,0.0,0.5539349493435912,0.7932337198630652,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1015.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2413793103448276,0.0,0.5199255876364633,0.8237883140220263,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1016.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2,0.0,0.650211749446051,0.8149018106675758,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1017.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2413793103448276,0.0,0.75866109863792,0.7227266666079586,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1018.py,python,1.0,1.0000000000000002,0.9925927,0.9644832,0.2,0.0,0.5377974489854948,0.6330416766990938,1.0,1.0,1.0,0.1111111111111111,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1019.py,python,1.0,1.0000000000000002,0.9689075,0.9419293,0.2413793103448276,0.0,0.8197421982893727,0.8339244892536701,1.0,1.0,1.0,0.2558139534883721,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_102.py,python,1.0,1.0000000000000002,0.9863087,0.9656745,0.1111111111111111,0.0,0.7066953585582527,0.6090892862778308,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1020.py,python,1.0,1.0000000000000002,0.9689075,0.9419293,0.2413793103448276,0.0,0.6308141467223293,0.6838521631528043,1.0,1.0,1.0,0.2558139534883721,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1021.py,python,1.0,1.0000000000000002,0.9689075,0.9419293,0.2413793103448276,0.0,0.5746680367465384,0.6111405223103586,1.0,1.0,1.0,0.2558139534883721,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1022.py,python,1.0,1.0000000000000002,0.9689075,0.9419293,0.2,0.0,0.5448540009829481,0.517630774723477,1.0,1.0,1.0,0.2558139534883721,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1023.py,python,1.0,1.0000000000000002,0.9584398,0.94924617,0.2,0.0,0.6911891164814393,0.8456324057909526,1.0,1.0,1.0,0.2558139534883721,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1024.py,python,1.0,1.0000000000000002,0.9739872,0.94966185,0.2413793103448276,0.0,0.6303337752140838,0.7389823046915351,1.0,1.0,1.0,0.1860465116279069,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1025.py,python,1.0,1.0000000000000002,0.9739872,0.94966185,0.2413793103448276,0.0,0.6164888023705911,0.5658252038569085,1.0,1.0,1.0,0.1860465116279069,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1026.py,python,1.0,1.0000000000000002,0.9725397,0.9570998,0.2,0.0,0.7215242911493623,0.5856837216928032,1.0,1.0,1.0,0.2558139534883721,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1027.py,python,1.0,1.0000000000000002,0.9739872,0.94966185,0.2413793103448276,0.0,0.7627902836699711,0.7965449641378604,1.0,1.0,1.0,0.1860465116279069,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1028.py,python,1.0,1.0000000000000002,0.9998345,0.9753596,0.2121212121212121,0.0,0.6944225167077162,0.5328327068512957,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1029.py,python,1.0,1.0000000000000002,0.9998345,0.9753596,0.2121212121212121,0.0,0.5981574751518751,0.7251969066636195,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_103.py,python,1.0,1.0000000000000002,0.9863087,0.9656745,0.1111111111111111,0.0588235294117647,0.8445468539273896,0.8173279739822363,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1030.py,python,1.0,1.0000000000000002,0.9998345,0.9753596,0.2121212121212121,0.0,0.6349937339379602,0.6032495330918376,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1031.py,python,1.0,1.0000000000000002,0.9998345,0.9753596,0.2121212121212121,0.0,0.5255330902487948,0.568155299194576,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1032.py,python,1.0,1.0000000000000002,0.9998345,0.9753596,0.2121212121212121,0.027027027027027,0.7770720329620842,0.5214573285893518,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1033.py,python,1.0,1.0000000000000002,0.9998345,0.9753596,0.2121212121212121,0.0,0.855116929740863,0.522425523901452,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1034.py,python,1.0,1.0000000000000002,0.9998345,0.9753596,0.2121212121212121,0.0,0.6496393604118668,0.6479845955520568,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1035.py,python,1.0,1.0000000000000002,0.9493603,0.93465126,0.1111111111111111,0.0,0.7045033159268737,0.8618277696237406,1.0,1.0,1.0,0.1724137931034483,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1036.py,python,1.0,1.0000000000000002,0.97004086,0.9498271,0.1111111111111111,0.0588235294117647,0.5538855931325677,0.5163348150685211,1.0,1.0,1.0,0.1764705882352941,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1037.py,python,1.0,1.0000000000000002,0.97004086,0.9498271,0.1111111111111111,0.0,0.5450678513899047,0.890616367878948,1.0,1.0,1.0,0.1764705882352941,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1038.py,python,1.0,1.0000000000000002,0.97004086,0.9498271,0.1111111111111111,0.0,0.6046470570624387,0.692483693868696,1.0,1.0,1.0,0.1764705882352941,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1039.py,python,1.0,1.0000000000000002,0.97128063,0.945096,0.1111111111111111,0.0588235294117647,0.8531397163602958,0.5271406646666208,1.0,1.0,1.0,0.1388888888888889,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_104.py,python,1.0,1.0000000000000002,0.9863087,0.9656745,0.1111111111111111,0.0588235294117647,0.6160327467514388,0.5637322771174432,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1040.py,python,1.0,1.0000000000000002,0.97128063,0.945096,0.1111111111111111,0.0,0.6745402877356647,0.8504281248931203,1.0,1.0,1.0,0.1388888888888889,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1041.py,python,1.0,1.0000000000000002,0.97128063,0.945096,0.1111111111111111,0.0,0.6659743089057124,0.5251124351532133,1.0,1.0,1.0,0.1388888888888889,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1042.py,python,1.0,1.0000000000000002,0.97128063,0.945096,0.1111111111111111,0.0588235294117647,0.6312737730884127,0.8484259539870613,1.0,1.0,1.0,0.1388888888888889,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1043.py,python,1.0,1.0000000000000002,0.97128063,0.945096,0.1111111111111111,0.0588235294117647,0.5629076948078557,0.6804574167236841,1.0,1.0,1.0,0.1388888888888889,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1044.py,python,1.0,1.0000000000000002,0.9658091,0.9487443,0.1111111111111111,0.0,0.6707880898640279,0.7543689836721863,1.0,1.0,1.0,0.1785714285714285,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1045.py,python,1.0,1.0000000000000002,0.999345,0.95457774,0.1111111111111111,0.0,0.8635217493626246,0.6676561712425906,1.0,1.0,1.0,0.1290322580645161,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1046.py,python,1.0,1.0000000000000002,0.999345,0.95457774,0.1111111111111111,0.0588235294117647,0.5904972408424232,0.7109519902677726,1.0,1.0,1.0,0.1290322580645161,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1047.py,python,1.0,1.0000000000000002,0.999345,0.95457774,0.1111111111111111,0.0,0.8217316687150948,0.6614449064551127,1.0,1.0,1.0,0.1290322580645161,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1048.py,python,1.0,1.0000000000000002,0.999345,0.95457774,0.1111111111111111,0.0588235294117647,0.7060540202389136,0.6553309061376466,1.0,1.0,1.0,0.1290322580645161,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1049.py,python,1.0,1.0000000000000002,0.999345,0.95457774,0.1111111111111111,0.0588235294117647,0.7135538104784004,0.7881978448303999,1.0,1.0,1.0,0.1290322580645161,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_105.py,python,1.0,1.0000000000000002,0.9863087,0.9656745,0.1111111111111111,0.0,0.780334466847112,0.597073482716812,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1050.py,python,1.0,1.0000000000000002,0.999345,0.95457774,0.1111111111111111,0.0,0.570743836020216,0.6846854533365376,1.0,1.0,1.0,0.1290322580645161,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1051.py,python,1.0,1.0000000000000002,0.97130287,0.8796307,0.125,0.0666666666666666,0.5101708275246932,0.8890855937190845,1.0,1.0,1.0,0.2222222222222222,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1052.py,python,1.0,1.0000000000000002,0.9854381,0.8737056,0.125,0.0666666666666666,0.7802306794498852,0.8186703612307447,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1053.py,python,1.0,1.0000000000000002,0.9854381,0.8737056,0.125,0.0666666666666666,0.7264675771207361,0.5278704301603134,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1054.py,python,1.0,1.0000000000000002,0.9854381,0.8737056,0.125,0.0666666666666666,0.5355149399542838,0.8375778334179662,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1055.py,python,1.0,1.0000000000000002,0.9854381,0.8737056,0.125,0.0,0.6631701292869079,0.5256812967024965,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1056.py,python,1.0,1.0000000000000002,0.99999976,1.0,0.0909090909090909,0.0,0.7735192162361433,0.5042886442336216,1.0,1.0,1.0,0.1153846153846153,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1057.py,python,1.0,0.5031026124151314,0.99473953,0.9202182,0.1724137931034483,0.0,0.6360220953941419,0.7708101246822043,0.9230769230769232,1.0,0.3846153846153846,0.3720930232558139,0.6666666666666666,1.1428571428571428,0.0,0.9615384615384616,1.0,0.8342105263157894,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1058.py,python,1.0,0.5031026124151314,0.99580795,0.9306934,0.1724137931034483,0.0,0.7483428081594425,0.7927998191877876,0.9230769230769232,1.0,0.3076923076923077,0.3720930232558139,0.7699115044247787,1.1428571428571428,0.0,0.9615384615384616,1.0,0.8200000000000001,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1059.py,python,1.0,0.5031026124151314,0.9946449,0.92886204,0.1724137931034483,0.0,0.7642702739048406,0.6184273166280105,0.9230769230769232,1.0,0.3076923076923077,0.3720930232558139,0.6666666666666666,1.1428571428571428,0.0,0.9615384615384616,1.0,0.868,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_106.py,python,1.0,1.0000000000000002,0.9863087,0.9656745,0.1111111111111111,0.0588235294117647,0.746848781972332,0.6920678560837644,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1060.py,python,1.0,0.5031026124151314,0.9950949,0.93192434,0.2142857142857142,0.0,0.8742113271966285,0.7572154955175132,0.9230769230769232,1.0,0.2857142857142857,0.3720930232558139,0.7699115044247787,1.1428571428571428,0.0,0.9615384615384616,1.0,0.8291139240506329,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1061.py,python,1.0,0.5031026124151314,0.9943238,0.91319907,0.1724137931034483,0.0,0.6396156521305694,0.6214938887079068,0.9230769230769232,1.0,0.2857142857142857,0.3488372093023256,0.7241379310344828,1.1428571428571428,0.0,0.9615384615384616,1.0,0.854054054054054,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1062.py,python,1.0,0.5031026124151314,0.99345917,0.9272232,0.1724137931034483,0.0,0.6948124710931118,0.7333456412975929,0.9230769230769232,1.0,0.2857142857142857,0.3720930232558139,0.7857142857142857,1.1428571428571428,0.0,0.9615384615384616,1.0,0.8342105263157894,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1063.py,python,1.0,0.5031026124151314,0.9967581,0.9175181,0.2142857142857142,0.0,0.628041027835272,0.5444704465886135,0.9230769230769232,1.0,0.2857142857142857,0.3720930232558139,0.7857142857142857,1.1428571428571428,0.0,0.9615384615384616,1.0,0.8291139240506329,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1064.py,python,1.0,0.5031026124151314,0.99439085,0.9159627,0.1724137931034483,0.0,0.8094687528494537,0.6996150202743431,0.9230769230769232,1.0,0.3846153846153846,0.3720930232558139,0.7543859649122807,1.1428571428571428,0.0,0.9615384615384616,1.0,0.844,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1065.py,python,1.0,0.5031026124151314,0.99481857,0.92514116,0.1724137931034483,0.0,0.7306484103649072,0.7072341861519116,0.9230769230769232,1.0,0.3846153846153846,0.3720930232558139,0.7543859649122807,1.1428571428571428,0.0,0.9615384615384616,1.0,0.8578947368421053,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1066.py,python,1.0,0.5031026124151314,0.99363565,0.9199162,0.1724137931034483,0.0,0.890838783307678,0.8457479612161901,0.9230769230769232,1.0,0.2857142857142857,0.3720930232558139,0.7543859649122807,1.1428571428571428,0.0,0.9615384615384616,1.0,0.844,0.9230769230769232,0.7142857142857143,type12
Gpt_false_pair_1067.py,python,1.0,1.0000000000000002,0.9997909,0.9571689,0.2,0.0,0.7127406944000465,0.824204236958322,1.0,1.0,1.0,0.14,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1068.py,python,1.0,1.0000000000000002,0.9998731,0.9588721,0.2,0.0303030303030303,0.6202980822897668,0.8747709739231331,1.0,1.0,1.0,0.0980392156862745,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1069.py,python,1.0,1.0000000000000002,0.97859764,0.980947,0.1111111111111111,0.0588235294117647,0.8576664489510627,0.7017857761259176,1.0,1.0,1.0,0.1219512195121951,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_107.py,python,1.0,1.0000000000000002,0.9863087,0.9656745,0.1111111111111111,0.0,0.6528310669743235,0.8449764557477784,1.0,1.0,1.0,0.1923076923076923,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1070.py,python,1.0,1.0000000000000002,0.97859764,0.980947,0.1111111111111111,0.0,0.5730642045368055,0.8434331365909984,1.0,1.0,1.0,0.1219512195121951,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1071.py,python,1.0,1.0000000000000002,0.97492194,0.97993803,0.0769230769230769,0.0,0.899551487306897,0.5398485005534769,1.0,1.0,1.0,0.1666666666666666,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1072.py,python,1.478371501272265,0.835477361374358,0.9814547,0.826555,0.1764705882352941,0.0129870129870129,0.7540785279255654,0.8593554316252907,0.6415094339622641,0.4705882352941176,0.5909090909090909,0.1728395061728395,0.5873015873015873,1.3636363636363635,0.0,0.5560488346281909,0.5357142857142857,0.6578313253012048,0.6415094339622641,0.7272727272727273,type12
Gpt_false_pair_1073.py,python,1.0,1.0000000000000002,0.9998756,0.9631816,0.0909090909090909,0.0,0.7012203411748701,0.7509460933321968,1.0,1.0,1.0,0.064516129032258,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1074.py,python,1.0,1.0000000000000002,0.9998756,0.9631816,0.0909090909090909,0.0476190476190476,0.8350020300878671,0.7299350582869518,1.0,1.0,1.0,0.064516129032258,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1075.py,python,1.0,1.0000000000000002,0.9978242,0.9635935,0.0909090909090909,0.0476190476190476,0.6716085295657878,0.7161245433671051,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1076.py,python,1.0,1.0000000000000002,0.9998756,0.9631816,0.0909090909090909,0.0,0.522168714077409,0.5077752645292646,1.0,1.0,1.0,0.064516129032258,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1077.py,python,1.0,1.0000000000000002,0.9998756,0.9631816,0.0909090909090909,0.0476190476190476,0.8701936367925134,0.6199431046137434,1.0,1.0,1.0,0.064516129032258,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1078.py,python,1.0,1.0000000000000002,0.9998756,0.9631816,0.0909090909090909,0.0,0.523337494113392,0.8689230114016593,1.0,1.0,1.0,0.064516129032258,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1079.py,python,1.0,1.0000000000000002,0.9998756,0.9631816,0.0909090909090909,0.0476190476190476,0.6948524550975672,0.5820406519052043,1.0,1.0,1.0,0.064516129032258,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_108.py,python,1.0,1.0000000000000002,0.9996647,0.9746263,0.1111111111111111,0.0,0.8237087044966064,0.5741573308355276,1.0,1.0,1.0,0.1379310344827586,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1080.py,python,1.0,1.0000000000000002,0.9998756,0.9631816,0.0909090909090909,0.0476190476190476,0.516821683777715,0.7937445576682494,1.0,1.0,1.0,0.064516129032258,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1081.py,python,1.0,1.0000000000000002,0.99999994,1.0000002,0.2222222222222222,0.0,0.5706629449155887,0.5992865681479064,1.0,1.0,1.0,0.0625,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1082.py,python,1.0,1.0000000000000002,1.0,1.0000001,0.2222222222222222,0.0,0.8767964086159732,0.6625422353120946,1.0,1.0,1.0,0.0588235294117647,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1083.py,python,1.0,1.0000000000000002,1.0,0.99999994,0.2222222222222222,0.024390243902439,0.8094480218136857,0.8829764795509011,1.0,1.0,1.0,0.0612244897959183,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1084.py,python,1.0,1.0000000000000002,0.99999994,1.0,0.1818181818181818,0.0,0.5045074732525188,0.7428150144011417,1.0,1.0,1.0,0.0930232558139534,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1085.py,python,1.0,1.0000000000000002,0.99999994,1.0,0.1818181818181818,0.0204081632653061,0.779141125362512,0.6350219983766425,1.0,1.0,1.0,0.0930232558139534,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1086.py,python,1.0,1.0000000000000002,0.99999994,1.0,0.1818181818181818,0.0204081632653061,0.7387178945526816,0.8944603284914416,1.0,1.0,1.0,0.0930232558139534,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1087.py,python,1.0,1.0000000000000002,0.99999994,1.0,0.1818181818181818,0.0,0.8128893599179605,0.8902941001553688,1.0,1.0,1.0,0.0930232558139534,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1088.py,python,1.0,1.0000000000000002,0.99999994,1.0,0.1818181818181818,0.0,0.8173081317745128,0.8090934299134076,1.0,1.0,1.0,0.0930232558139534,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
