File Name,Language,AST Similarity,Cosine TF-IDF Similarity,CodeBERT Semantic Similarity,CodeT5 Semantic Similarity,Node Overlap Similarity,Edge Overlap Similarity,CFG Similarity,Data Flow Similarity,Token Edit Similarity,Path Jaccard Similarity,Rabin Karp Similarity,NCD Similarity,MinHash Similarity,Dice Trigram Similarity,Execution Trace Similarity,CodeBLEU Score,Weisfeiler-Lehman Similarity,Jaro-Winkler Similarity,LCS Similarity,N-gram Token Similarity,clone_type
Gpt_false_pair_1006.java,java,1.0,1.0000000000000009,0.9989002,0.96601176,0.1904761904761904,0.0,0.7368090678260621,0.6652498526607947,1.0,1.0,1.0,0.0806451612903225,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1007.java,java,1.0,1.0000000000000009,0.9989002,0.96601176,0.1904761904761904,0.0,0.5319677071095872,0.6663074813020742,1.0,1.0,1.0,0.0806451612903225,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1008.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.6517760582878895,0.6911010120625563,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1009.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0212765957446808,0.7751628597380642,0.7759301634514211,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_101.java,java,1.0,1.0000000000000002,0.99736094,0.98157024,0.1764705882352941,0.0,0.692395689722867,0.5847757142416712,1.0,1.0,1.0,0.0689655172413793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1010.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.8567008268164067,0.5668092624388894,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1011.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.7231071308433666,0.5664717207777117,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1012.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.544179173206865,0.6703829248969102,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1013.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.5846712192502743,0.6795248680948367,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1014.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.8546625378809907,0.8604709643967392,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1015.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.7248119881015311,0.62253579573829,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1016.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.7743101707981441,0.6830255773307817,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1017.java,java,1.0,1.0000000000000009,0.9999546,0.982564,0.1904761904761904,0.0,0.88913310285083,0.8886770353704656,1.0,1.0,1.0,0.0615384615384615,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1018.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0212765957446808,0.5180248566904382,0.5013299730837775,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1019.java,java,1.0,1.0000000000000002,0.9998888,0.97232103,0.0977443609022556,0.0,0.5578606021019479,0.5638086662831387,1.0,1.0,1.0,0.0619469026548672,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_102.java,java,1.0,1.0000000000000002,0.99736094,0.98157024,0.1764705882352941,0.0,0.8454961387850894,0.6695232348101805,1.0,1.0,1.0,0.0689655172413793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1020.java,java,1.0,1.0000000000000002,0.9998799,0.97434866,0.0977443609022556,0.0,0.6844839405922475,0.5943170394022059,1.0,1.0,1.0,0.0707964601769911,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1021.java,java,1.0,1.0000000000000002,0.99987584,0.9643446,0.0977443609022556,0.0,0.6879413540996863,0.6003266662896625,1.0,1.0,1.0,0.0701754385964912,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1022.java,java,1.0,1.0000000000000002,0.9998725,0.9654319,0.0977443609022556,0.0,0.6078127367528489,0.7899588339555244,1.0,1.0,1.0,0.0714285714285714,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1023.java,java,1.0,1.0000000000000002,0.99987876,0.97583675,0.0977443609022556,0.0,0.7402648450889867,0.6425442283904862,1.0,1.0,1.0,0.0701754385964912,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1024.java,java,1.0,1.0,0.99979514,0.9712223,0.1192660550458715,0.0,0.6793845919681774,0.8831479296917341,1.0,1.0,1.0,0.0648148148148148,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1025.java,java,1.0,1.0000000000000002,0.9998779,0.97332036,0.0977443609022556,0.0,0.8746702546561032,0.857412489012637,1.0,1.0,1.0,0.0701754385964912,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1026.java,java,1.0,1.0000000000000002,0.999902,0.9754965,0.0977443609022556,0.0,0.7709651302107781,0.6573249658301838,1.0,1.0,1.0,0.0701754385964912,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1027.java,java,1.0,1.0000000000000002,0.9998907,0.97434366,0.0977443609022556,0.0,0.6338857637126458,0.7260486373090288,1.0,1.0,1.0,0.0714285714285714,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1028.java,java,1.0,1.0000000000000002,0.9998826,0.97551095,0.0977443609022556,0.0,0.5053938392963099,0.8309404636633091,1.0,1.0,1.0,0.0683760683760683,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1029.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.6126801996724804,0.8168588062340987,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_103.java,java,1.0,1.0000000000000002,0.99736094,0.98157024,0.1764705882352941,0.0,0.6372152477718883,0.6669089961960187,1.0,1.0,1.0,0.0689655172413793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1030.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.8257724570012268,0.578845587167192,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1031.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.8774549747183338,0.628956378422414,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1032.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.8758462602892734,0.7427990490127605,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1033.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0212765957446808,0.5625142909252029,0.8870628601266335,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1034.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.5572040252880648,0.5320917681468236,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1035.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.5491364710158558,0.8033405704804213,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1036.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0212765957446808,0.698007178024139,0.713750784301132,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1037.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.7459256485150565,0.5335991403657272,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1038.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.5068836261135148,0.7685437989548329,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1039.java,java,1.0,1.0000000000000009,0.99994564,0.98654044,0.1904761904761904,0.0,0.5409450060107777,0.5109472122218706,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_104.java,java,1.0,1.0000000000000002,0.99736094,0.98157024,0.1764705882352941,0.0357142857142857,0.6833183061571069,0.7626102028050056,1.0,1.0,1.0,0.0689655172413793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1040.java,java,1.0,1.0000000000000009,0.99994564,0.98654044,0.1904761904761904,0.0,0.5206560033488614,0.7649743877442574,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1041.java,java,1.0,1.0000000000000009,0.99994564,0.98654044,0.1904761904761904,0.0,0.5054935177923282,0.8302954532572454,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1042.java,java,1.0,1.0000000000000009,0.99993706,0.97719955,0.1904761904761904,0.0,0.8189634701249191,0.6644365294366456,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1043.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.7968037882761347,0.8075297177293181,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1044.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.8256697882808584,0.6856658835294783,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1045.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.7808161767068346,0.8308944159090941,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1046.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.7385860468854254,0.5981129446486264,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1047.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.5618992825913568,0.667062395948971,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1048.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.7385162225405499,0.6062774144178593,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1049.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0212765957446808,0.6273378817469166,0.8167821326581458,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_105.java,java,0.6089193825042881,0.8240536976760076,0.97462475,0.6463617,0.1232876712328767,0.0,0.7318066278186783,0.6750623570199485,0.8,0.1842105263157894,0.3548387096774194,0.2688172043010752,0.5384615384615384,0.9142857142857144,0.0,0.4921052631578947,0.3888888888888889,0.8170124481327801,0.8,0.5625,type12
Gpt_false_pair_1050.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.6366756324867013,0.682896865209601,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1051.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.8263946344095177,0.5229390127712531,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1052.java,java,1.0,1.0,0.99970603,0.9849567,0.125,0.0,0.6576075662142238,0.6702477639771136,1.0,1.0,1.0,0.0421052631578947,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1053.java,java,1.0,1.0000000000000002,0.99961174,0.97202075,0.1111111111111111,0.0085470085470085,0.6232598690005551,0.5132131133332003,1.0,1.0,1.0,0.0384615384615384,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1054.java,java,1.0,1.0000000000000002,0.9990877,0.9146471,0.1384615384615384,0.0,0.7907112626248063,0.5849428894062674,1.0,1.0,1.0,0.05,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1055.java,java,1.0,1.0,0.9997033,0.9856583,0.0909090909090909,0.0,0.5317044579419881,0.5363274932423763,1.0,1.0,1.0,0.0425531914893617,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1056.java,java,1.0,1.0000000000000002,0.9995909,0.9711881,0.1111111111111111,0.0,0.8485288710316714,0.8173395705549504,1.0,1.0,1.0,0.037037037037037,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1057.java,java,1.0,1.0000000000000009,0.9938688,0.9664335,0.1904761904761904,0.0,0.5427786550528833,0.5405260352456811,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1058.java,java,1.0,1.0000000000000009,0.9938688,0.9664335,0.1904761904761904,0.0,0.7272730922814966,0.5492502570640386,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1059.java,java,1.0,1.0000000000000009,0.9938688,0.9664335,0.1904761904761904,0.0,0.7264963163868593,0.5023640575989465,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_106.java,java,1.0,1.0,0.9997721,0.99091005,0.12,0.0,0.7592855646192511,0.5405125636310147,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1060.java,java,1.0,1.0000000000000009,0.99994564,0.96665084,0.1904761904761904,0.0,0.5470497166266423,0.578257269906099,1.0,1.0,1.0,0.0769230769230769,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1061.java,java,1.0,1.0000000000000009,0.9938688,0.9664335,0.1904761904761904,0.0,0.8536611290717051,0.7735031250639294,1.0,1.0,1.0,0.109375,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1062.java,java,1.0,1.0000000000000009,0.99994564,0.98654044,0.1904761904761904,0.0212765957446808,0.5089892799144067,0.7838653192321758,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1063.java,java,1.0,1.0000000000000009,0.99994695,0.986199,0.1904761904761904,0.0,0.5366628627885367,0.898255175482042,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1064.java,java,1.0,1.0000000000000009,0.99993795,0.985827,0.1904761904761904,0.0,0.7501118818034469,0.6636412391228939,1.0,1.0,1.0,0.078125,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1065.java,java,1.0,1.0000000000000009,0.9999488,0.9870924,0.1904761904761904,0.0212765957446808,0.7301049649508655,0.7424855499839177,1.0,1.0,1.0,0.0746268656716417,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1066.java,java,1.0,1.0000000000000009,0.99994695,0.986199,0.1904761904761904,0.0,0.5257916718125379,0.7821888879533971,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1067.java,java,1.0,1.0000000000000009,0.9999598,0.9800325,0.1904761904761904,0.0212765957446808,0.7763292450667519,0.7275952960546324,1.0,1.0,1.0,0.0655737704918032,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1068.java,java,1.0,1.0000000000000009,0.99994695,0.986199,0.1904761904761904,0.0,0.8431555261790659,0.5359214023851384,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1069.java,java,1.0,1.0000000000000009,0.99994564,0.98654044,0.1904761904761904,0.0,0.594434169348061,0.6000536843677725,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_107.java,java,1.0,1.0,0.99981177,0.98998266,0.12,0.0,0.6118401242254692,0.5336716672959454,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1070.java,java,1.0,1.0000000000000009,0.99994695,0.986199,0.1904761904761904,0.0,0.6964970578101718,0.6661245915861977,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1071.java,java,1.0,1.0000000000000009,0.9999509,0.9834427,0.1904761904761904,0.0,0.8925746642776561,0.7921119707397677,1.0,1.0,1.0,0.0847457627118644,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1072.java,java,1.0,0.986558371687176,0.99969506,0.9888447,0.0961538461538461,0.0,0.5014723698541417,0.6869899839033731,0.9914529914529916,0.9818181818181818,0.9444444444444444,0.088235294117647,0.8867924528301887,1.8571428571428568,0.0,0.9866355866355868,0.8055555555555556,0.9879541108986616,0.9914529914529916,0.9166666666666666,type12
Gpt_false_pair_1073.java,java,1.0,1.0000000000000002,0.99991274,0.9858821,0.1304347826086956,0.0,0.6285780305155645,0.7958910537220911,1.0,1.0,1.0,0.0481927710843373,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1074.java,java,1.0,1.0000000000000002,0.99991274,0.9858821,0.1304347826086956,0.0,0.7537019055302745,0.6906288931141477,1.0,1.0,1.0,0.0481927710843373,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1075.java,java,1.0,1.0000000000000002,0.99991274,0.9858821,0.1304347826086956,0.0,0.8449316477391402,0.7999924544575916,1.0,1.0,1.0,0.0481927710843373,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1076.java,java,1.0,1.0000000000000002,0.99991274,0.9858821,0.1304347826086956,0.0,0.6206746535443406,0.714873413839965,1.0,1.0,1.0,0.0481927710843373,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1077.java,java,1.0,1.0000000000000002,0.99991274,0.9858821,0.1304347826086956,0.0133333333333333,0.8812469436622953,0.5467153872901599,1.0,1.0,1.0,0.0481927710843373,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1078.java,java,1.0,1.0000000000000002,0.99991274,0.9858821,0.1304347826086956,0.0,0.6900133758239682,0.7342481691942631,1.0,1.0,1.0,0.0481927710843373,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1079.java,java,1.0,1.0000000000000002,0.99991274,0.9858821,0.1304347826086956,0.0,0.7990437557927493,0.7859638135643943,1.0,1.0,1.0,0.0481927710843373,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_108.java,java,1.0,1.0,0.99981177,0.98998266,0.12,0.0,0.5534907046535695,0.6079973835244711,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1080.java,java,1.0,1.0000000000000002,0.9999324,0.98179036,0.1232876712328767,0.0,0.7253164292008661,0.6879996176304457,1.0,1.0,1.0,0.054054054054054,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1081.java,java,1.0,1.0000000000000009,0.9999332,0.9868772,0.1232876712328767,0.0,0.8465059713872174,0.7860939624697227,1.0,1.0,1.0,0.0519480519480519,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1082.java,java,1.0,1.0000000000000009,0.9999368,0.98414636,0.1232876712328767,0.0,0.8288330572801115,0.75189620866755,1.0,1.0,1.0,0.0512820512820512,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1083.java,java,1.0,1.0000000000000002,0.99993783,0.9822322,0.1232876712328767,0.0,0.6862453096174804,0.8731363178882774,1.0,1.0,1.0,0.054054054054054,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1084.java,java,1.0,1.0000000000000009,0.999928,0.982723,0.1232876712328767,0.0,0.5063851653477851,0.8301793624368692,1.0,1.0,1.0,0.0512820512820512,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1085.java,java,1.0,1.0000000000000009,0.9999341,0.98337877,0.1232876712328767,0.0,0.8935216775944574,0.6395480812025215,1.0,1.0,1.0,0.05,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1086.java,java,1.0,1.0000000000000009,0.99993205,0.9844236,0.1232876712328767,0.0,0.6907206345316442,0.851249942164769,1.0,1.0,1.0,0.0512820512820512,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1087.java,java,1.0,1.0000000000000009,0.99993265,0.98621386,0.1232876712328767,0.0,0.630942470767661,0.5250054582247049,1.0,1.0,1.0,0.0519480519480519,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1088.java,java,1.0,1.0000000000000002,0.9999309,0.98295814,0.1232876712328767,0.0126582278481012,0.5066183835139669,0.8564933943807702,1.0,1.0,1.0,0.05,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1089.java,java,1.0,1.0000000000000009,0.9999189,0.9853464,0.1232876712328767,0.0,0.586495229764934,0.6014138462702233,1.0,1.0,1.0,0.048780487804878,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_109.java,java,1.0,1.0,0.99981177,0.98998266,0.12,0.0,0.6015856354685287,0.688930044556981,1.0,1.0,1.0,0.0793650793650793,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1090.java,java,1.0,1.0000000000000002,0.9959351,0.96011305,0.1232876712328767,0.0,0.552668419453384,0.5852500934792164,1.0,1.0,1.0,0.1046511627906976,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
Gpt_false_pair_1091.java,java,1.0,1.0000000000000009,0.9952395,0.96307683,0.1232876712328767,0.0,0.5598046393004338,0.668551917388308,1.0,1.0,1.0,0.1058823529411764,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,type12
